timestamp,hour_index,hour_of_day,household_id,demand_kw,solar_kw,net_kw,surplus_kw,deficit_kw,Voltage,Global_intensity,appliance_1_kw_est,appliance_2_kw_est,appliance_3_kw_est
2006-12-17 07:00:00,14,7,household_2_evening_heavy,2.021,0.905,-1.116,0.0,1.116,241.84566666666666,6.803333333333333,0.0,0.0,0.0
2006-12-17 08:00:00,15,8,household_2_evening_heavy,2.628,1.748,-0.88,0.0,0.88,241.3115,8.05,0.0,0.001,0.0
2006-12-17 09:00:00,16,9,household_2_evening_heavy,3.596,2.472,-1.124,0.0,1.124,238.8478333333333,10.973333333333333,0.0,0.007,0.0
2006-12-17 10:00:00,17,10,household_2_evening_heavy,4.483,3.028,-1.455,0.0,1.455,235.44099999999997,15.533333333333333,0.009,0.022,0.016
2006-12-17 11:00:00,18,11,household_2_evening_heavy,3.028,3.377,0.349,0.349,0.0,236.92466666666667,10.493333333333334,0.009,0.005,0.017
2006-12-17 12:00:00,19,12,household_2_evening_heavy,2.368,3.496,1.128,1.128,0.0,237.78466666666665,8.136666666666667,0.0,0.001,0.017
2006-12-17 13:00:00,20,13,household_2_evening_heavy,1.958,3.377,1.419,1.419,0.0,239.92066666666668,6.923333333333333,0.0,0.0,0.018
2006-12-17 14:00:00,21,14,household_2_evening_heavy,2.456,3.028,0.572,0.572,0.0,244.04566666666668,8.6,0.0,0.0,0.018
2006-12-17 15:00:00,22,15,household_2_evening_heavy,3.357,2.472,-0.885,0.0,0.885,240.48083333333335,12.426666666666668,0.007,0.0,0.018
2006-12-17 16:00:00,23,16,household_2_evening_heavy,3.909,1.748,-2.161,0.0,2.161,236.78183333333334,14.006666666666666,0.009,0.0,0.017
2006-12-17 17:00:00,24,17,household_2_evening_heavy,6.286,0.905,-5.381,0.0,5.381,234.22983333333335,14.51,0.0,0.0,0.017
2006-12-17 18:00:00,25,18,household_2_evening_heavy,6.248,0.0,-6.248,0.0,6.248,234.37233333333333,15.75,0.0,0.0,0.017
2006-12-17 19:00:00,26,19,household_2_evening_heavy,4.522,0.0,-4.522,0.0,4.522,233.19566666666665,12.516666666666667,0.0,0.001,0.017
2006-12-17 20:00:00,27,20,household_2_evening_heavy,5.178,0.0,-5.178,0.0,5.178,236.4265,14.276666666666667,0.0,0.001,0.017
2006-12-17 21:00:00,28,21,household_2_evening_heavy,4.729,0.0,-4.729,0.0,4.729,240.78409697,13.104727272666667,0.0,0.001,0.018
2006-12-17 22:00:00,29,22,household_2_evening_heavy,2.763,0.0,-2.763,0.0,2.763,243.84964232459015,6.984202682622951,0.0,0.0,0.004
2006-12-17 23:00:00,30,23,household_2_evening_heavy,0.531,0.0,-0.531,0.0,0.531,245.734,1.9966666666666666,0.0,0.001,0.0
2006-12-18 00:00:00,31,0,household_2_evening_heavy,0.293,0.0,-0.293,0.0,0.293,244.60750000000002,1.2233333333333334,0.0,0.0,0.0
2006-12-18 01:00:00,32,1,household_2_evening_heavy,0.382,0.0,-0.382,0.0,0.382,243.51933333333332,1.4166666666666667,0.0,0.001,0.0
2006-12-18 02:00:00,33,2,household_2_evening_heavy,0.322,0.0,-0.322,0.0,0.322,246.89100000000002,1.2566666666666666,0.0,0.0,0.0
2006-12-18 03:00:00,34,3,household_2_evening_heavy,0.402,0.0,-0.402,0.0,0.402,245.73183333333333,1.4,0.0,0.001,0.0
2006-12-18 04:00:00,35,4,household_2_evening_heavy,1.224,0.0,-1.224,0.0,1.224,245.507,4.176666666666667,0.0,0.0,0.013
2006-12-18 05:00:00,36,5,household_2_evening_heavy,0.388,0.0,-0.388,0.0,0.388,245.2531666666667,1.2933333333333332,0.0,0.0,0.0
2006-12-18 06:00:00,37,6,household_2_evening_heavy,0.697,0.0,-0.697,0.0,0.697,245.70433333333332,2.6,0.0,0.0,0.0
2006-12-18 07:00:00,38,7,household_2_evening_heavy,3.06,0.905,-2.155,0.0,2.155,240.96233333333333,10.22,0.0,0.0,0.011
2006-12-18 08:00:00,39,8,household_2_evening_heavy,2.709,1.748,-0.961,0.0,0.961,237.88033333333334,8.726666666666667,0.012,0.0,0.017
2006-12-18 09:00:00,40,9,household_2_evening_heavy,2.23,2.472,0.242,0.242,0.0,237.40466666666669,6.816666666666666,0.005,0.0,0.017
2006-12-18 10:00:00,41,10,household_2_evening_heavy,1.607,3.028,1.421,1.421,0.0,239.0805,5.426666666666667,0.0,0.0,0.018
2006-12-18 11:00:00,42,11,household_2_evening_heavy,1.684,3.377,1.693,1.693,0.0,239.77100000000002,6.47,0.0,0.001,0.018
2006-12-18 12:00:00,43,12,household_2_evening_heavy,2.099,3.496,1.397,1.397,0.0,242.57999999999998,7.246666666666667,0.0,0.0,0.018
2006-12-18 13:00:00,44,13,household_2_evening_heavy,1.988,3.377,1.389,1.389,0.0,241.95416666666668,6.9399999999999995,0.0,0.001,0.017
2006-12-18 14:00:00,45,14,household_2_evening_heavy,1.984,3.028,1.044,1.044,0.0,242.19650000000001,7.096666666666667,0.0,0.0,0.017
2006-12-18 15:00:00,46,15,household_2_evening_heavy,2.01,2.472,0.462,0.462,0.0,242.4235,7.3100000000000005,0.0,0.001,0.018
2006-12-18 16:00:00,47,16,household_2_evening_heavy,2.582,1.748,-0.834,0.0,0.834,242.38066666666666,8.096666666666668,0.0,0.0,0.018
2006-12-18 17:00:00,48,17,household_2_evening_heavy,3.339,0.905,-2.434,0.0,2.434,238.72916666666666,8.993333333333334,0.0,0.0,0.017
2006-12-18 18:00:00,49,18,household_2_evening_heavy,3.601,0.0,-3.601,0.0,3.601,236.66850000000002,10.083333333333334,0.0,0.0,0.017
2006-12-18 19:00:00,50,19,household_2_evening_heavy,4.351,0.0,-4.351,0.0,4.351,235.32916666666668,11.19,0.0,0.009,0.0
2006-12-18 20:00:00,51,20,household_2_evening_heavy,4.904,0.0,-4.904,0.0,4.904,234.52433333333335,13.046666666666665,0.0,0.0,0.013
2006-12-18 21:00:00,52,21,household_2_evening_heavy,3.438,0.0,-3.438,0.0,3.438,237.59083333333334,9.24,0.0,0.0,0.004
2006-12-18 22:00:00,53,22,household_2_evening_heavy,2.921,0.0,-2.921,0.0,2.921,240.2115,7.25,0.0,0.009,0.0
2006-12-18 23:00:00,54,23,household_2_evening_heavy,1.888,0.0,-1.888,0.0,1.888,242.65933333333334,6.6,0.0,0.02,0.0
2006-12-19 00:00:00,55,0,household_2_evening_heavy,1.013,0.0,-1.013,0.0,1.013,242.07116666666667,3.5433333333333334,0.0,0.001,0.008
2006-12-19 01:00:00,56,1,household_2_evening_heavy,0.445,0.0,-0.445,0.0,0.445,241.80833333333334,1.57,0.0,0.0,0.001
2006-12-19 02:00:00,57,2,household_2_evening_heavy,0.394,0.0,-0.394,0.0,0.394,245.7795,1.4633333333333334,0.0,0.001,0.0
2006-12-19 03:00:00,58,3,household_2_evening_heavy,0.348,0.0,-0.348,0.0,0.348,244.46316666666664,1.3633333333333333,0.0,0.0,0.0
2006-12-19 04:00:00,59,4,household_2_evening_heavy,0.377,0.0,-0.377,0.0,0.377,244.1865,1.5,0.0,0.001,0.0
2006-12-19 05:00:00,60,5,household_2_evening_heavy,0.349,0.0,-0.349,0.0,0.349,243.07583333333332,1.38,0.0,0.0,0.0
2006-12-19 06:00:00,61,6,household_2_evening_heavy,0.953,0.0,-0.953,0.0,0.953,242.02966666666669,3.466666666666667,0.0,0.001,0.0
2006-12-19 07:00:00,62,7,household_2_evening_heavy,2.104,0.905,-1.199,0.0,1.199,239.42616666666666,7.543333333333334,0.0,0.0,0.007
2006-12-19 08:00:00,63,8,household_2_evening_heavy,4.309,1.748,-2.561,0.0,2.561,236.14633333333333,16.54,0.009,0.026,0.017
2006-12-19 09:00:00,64,9,household_2_evening_heavy,2.074,2.472,0.398,0.398,0.0,239.57233333333335,6.963333333333334,0.005,0.014,0.003
2006-12-19 10:00:00,65,10,household_2_evening_heavy,0.468,3.028,2.56,2.56,0.0,242.30566666666667,1.9433333333333331,0.0,0.001,0.0
2006-12-19 11:00:00,66,11,household_2_evening_heavy,2.365,3.377,1.012,1.012,0.0,240.325,9.863333333333333,0.0,0.034,0.0
2006-12-19 12:00:00,67,12,household_2_evening_heavy,0.521,3.496,2.975,2.975,0.0,242.9586666666667,1.9233333333333333,0.0,0.003,0.0
2006-12-19 13:00:00,68,13,household_2_evening_heavy,0.337,3.377,3.04,3.04,0.0,243.6025,1.2933333333333332,0.0,0.001,0.0
2006-12-19 14:00:00,69,14,household_2_evening_heavy,0.369,3.028,2.659,2.659,0.0,246.94583333333333,1.3333333333333333,0.0,0.001,0.0
2006-12-19 15:00:00,70,15,household_2_evening_heavy,0.479,2.472,1.993,1.993,0.0,241.74066666666667,1.8066666666666669,0.0,0.0,0.002
2006-12-19 16:00:00,71,16,household_2_evening_heavy,1.492,1.748,0.256,0.256,0.0,242.71433333333334,5.613333333333333,0.0,0.001,0.018
